pp,name,season,gf,points,gc,pg,pe,pj,position,day
6,Hércules,Temporada 2010-11,14,15,20,4,3,13,13,Jornada 13
5,Deportivo,Temporada 2010-11,11,14,16,3,5,13,14,Jornada 13
0,R. Madrid,Temporada 2010-11,33,32,6,10,2,12,1,Jornada 12
1,Barcelona,Temporada 2010-11,33,31,8,10,1,12,2,Jornada 12
2,Villarreal,Temporada 2010-11,23,24,12,7,3,12,3,Jornada 12
4,Espanyol,Temporada 2010-11,12,22,13,7,1,12,4,Jornada 12
3,Valencia,Temporada 2010-11,17,21,12,6,3,12,5,Jornada 12
4,Atlético,Temporada 2010-11,20,20,14,6,2,12,6,Jornada 12
4,Sevilla,Temporada 2010-11,19,20,19,6,2,12,7,Jornada 12
4,Mallorca,Temporada 2010-11,13,18,13,5,3,12,8,Jornada 12
6,R. Sociedad,Temporada 2010-11,16,16,18,5,1,12,9,Jornada 12
6,Athletic,Temporada 2010-11,20,16,23,5,1,12,10,Jornada 12
5,Osasuna,Temporada 2010-11,12,15,13,4,3,12,11,Jornada 12
6,Getafe,Temporada 2010-11,16,14,19,4,2,12,12,Jornada 12
4,Deportivo,Temporada 2010-11,11,14,15,3,5,12,13,Jornada 12
6,Hércules,Temporada 2010-11,11,12,19,3,3,12,14,Jornada 12
7,Racing,Temporada 2010-11,11,14,19,4,2,13,15,Jornada 13
8,Levante,Temporada 2010-11,14,11,23,3,2,13,16,Jornada 13
7,Sporting,Temporada 2010-11,11,10,21,2,4,13,17,Jornada 13
9,Málaga,Temporada 2010-11,15,10,27,3,1,13,18,Jornada 13
6,Almería,Temporada 2010-11,9,9,20,1,6,13,19,Jornada 13
7,Zaragoza,Temporada 2010-11,12,8,23,1,5,13,20,Jornada 13
7,Levante,Temporada 2010-11,13,11,20,3,2,12,15,Jornada 12
7,Racing,Temporada 2010-11,10,11,19,3,2,12,16,Jornada 12
6,Sporting,Temporada 2010-11,10,10,18,2,4,12,17,Jornada 12
8,Málaga,Temporada 2010-11,15,10,25,3,1,12,18,Jornada 12
5,Almería,Temporada 2010-11,8,9,18,1,6,12,19,Jornada 12
6,Zaragoza,Temporada 2010-11,12,8,20,1,5,12,20,Jornada 12
1,Barcelona,Temporada 2010-11,46,40,8,13,1,15,1,Jornada 15
1,R. Madrid,Temporada 2010-11,38,38,12,12,2,15,2,Jornada 15
3,Villarreal,Temporada 2010-11,27,30,13,9,3,15,3,Jornada 15
5,Espanyol,Temporada 2010-11,17,28,17,9,1,15,4,Jornada 15
4,Valencia,Temporada 2010-11,22,25,18,7,4,15,5,Jornada 15
6,Atlético,Temporada 2010-11,24,23,19,7,2,15,6,Jornada 15
6,Getafe,Temporada 2010-11,23,23,20,7,2,15,7,Jornada 15
7,Athletic,Temporada 2010-11,23,22,26,7,1,15,8,Jornada 15
7,R. Sociedad,Temporada 2010-11,21,22,24,7,1,15,9,Jornada 15
6,Mallorca,Temporada 2010-11,15,21,17,6,3,15,10,Jornada 15
7,Sevilla,Temporada 2010-11,21,20,26,6,2,15,11,Jornada 15
7,Hércules,Temporada 2010-11,18,18,22,5,3,15,12,Jornada 15
6,Deportivo,Temporada 2010-11,12,17,18,4,5,15,13,Jornada 15
8,Racing,Temporada 2010-11,13,17,23,5,2,15,14,Jornada 15
7,Osasuna,Temporada 2010-11,15,16,20,4,4,15,15,Jornada 15
8,Levante,Temporada 2010-11,17,15,24,4,3,15,16,Jornada 15
6,Almería,Temporada 2010-11,13,13,22,2,7,15,17,Jornada 15
10,Málaga,Temporada 2010-11,20,13,32,4,1,15,18,Jornada 15
8,Sporting,Temporada 2010-11,12,11,23,2,5,15,19,Jornada 15
8,Zaragoza,Temporada 2010-11,14,9,27,1,6,15,20,Jornada 15
1,Barcelona,Temporada 2010-11,57,49,10,16,1,18,1,Jornada 18
1,R. Madrid,Temporada 2010-11,46,47,16,15,2,18,2,Jornada 18
4,Villarreal,Temporada 2010-11,34,36,18,11,3,18,3,Jornada 18
4,Valencia,Temporada 2010-11,27,34,20,10,4,18,4,Jornada 18
7,Espanyol,Temporada 2010-11,23,31,24,10,1,18,5,Jornada 18
7,Atlético,Temporada 2010-11,28,27,23,8,3,18,6,Jornada 18
7,Getafe,Temporada 2010-11,28,27,25,8,3,18,7,Jornada 18
7,Mallorca,Temporada 2010-11,23,27,21,8,3,18,8,Jornada 18
8,Athletic,Temporada 2010-11,27,26,30,8,2,18,9,Jornada 18
8,Sevilla,Temporada 2010-11,25,26,29,8,2,18,10,Jornada 18
8,Hércules,Temporada 2010-11,22,22,26,6,4,18,11,Jornada 18
10,R. Sociedad,Temporada 2010-11,25,22,31,7,1,18,12,Jornada 18
7,Deportivo,Temporada 2010-11,15,21,24,5,6,18,13,Jornada 18
8,Racing,Temporada 2010-11,14,20,24,5,5,18,14,Jornada 18
1,Barcelona,Temporada 2010-11,53,46,10,15,1,17,1,Jornada 17
1,R. Madrid,Temporada 2010-11,42,44,14,14,2,17,2,Jornada 17
3,Villarreal,Temporada 2010-11,32,36,14,11,3,17,3,Jornada 17
4,Valencia,Temporada 2010-11,26,31,20,9,4,17,4,Jornada 17
7,Espanyol,Temporada 2010-11,19,28,24,9,1,17,5,Jornada 17
6,Atlético,Temporada 2010-11,27,27,19,8,3,17,6,Jornada 17
7,Getafe,Temporada 2010-11,28,26,25,8,2,17,7,Jornada 17
8,Athletic,Temporada 2010-11,26,25,29,8,1,17,8,Jornada 17
7,Mallorca,Temporada 2010-11,19,24,20,7,3,17,9,Jornada 17
8,Sevilla,Temporada 2010-11,22,23,27,7,2,17,10,Jornada 17
9,R. Sociedad,Temporada 2010-11,23,22,28,7,1,17,11,Jornada 17
6,Deportivo,Temporada 2010-11,15,21,20,5,6,17,12,Jornada 17
8,Hércules,Temporada 2010-11,18,19,25,5,4,17,13,Jornada 17
8,Racing,Temporada 2010-11,13,19,23,5,4,17,14,Jornada 17
8,Osasuna,Temporada 2010-11,15,18,21,4,6,18,15,Jornada 18
11,Málaga,Temporada 2010-11,23,17,37,5,2,18,16,Jornada 18
11,Levante,Temporada 2010-11,19,15,29,4,3,18,17,Jornada 18
9,Sporting,Temporada 2010-11,15,13,27,2,7,18,18,Jornada 18
9,Almería,Temporada 2010-11,16,13,31,2,7,18,19,Jornada 18
9,Zaragoza,Temporada 2010-11,16,13,32,2,7,18,20,Jornada 18
8,Osasuna,Temporada 2010-11,15,17,21,4,5,17,15,Jornada 17
11,Málaga,Temporada 2010-11,22,16,36,5,1,17,16,Jornada 17
10,Levante,Temporada 2010-11,19,15,28,4,3,17,17,Jornada 17
8,Zaragoza,Temporada 2010-11,16,13,28,2,7,17,18,Jornada 17
8,Almería,Temporada 2010-11,15,13,27,2,7,17,19,Jornada 17
9,Sporting,Temporada 2010-11,14,12,26,2,6,17,20,Jornada 17
1,Barcelona,Temporada 2010-11,61,52,11,17,1,19,1,Jornada 19
1,R. Madrid,Temporada 2010-11,47,48,17,15,3,19,2,Jornada 19
4,Villarreal,Temporada 2010-11,38,39,20,12,3,19,3,Jornada 19
4,Valencia,Temporada 2010-11,29,37,20,11,4,19,4,Jornada 19
7,Espanyol,Temporada 2010-11,25,34,25,11,1,19,5,Jornada 19
7,Atlético,Temporada 2010-11,31,30,23,9,3,19,6,Jornada 19
8,Athletic,Temporada 2010-11,29,29,31,9,2,19,7,Jornada 19
8,Getafe,Temporada 2010-11,28,27,29,8,3,19,8,Jornada 19
8,Mallorca,Temporada 2010-11,23,27,24,8,3,19,9,Jornada 19
9,Sevilla,Temporada 2010-11,26,26,31,8,2,19,10,Jornada 19
10,R. Sociedad,Temporada 2010-11,29,25,31,8,1,19,11,Jornada 19
9,Hércules,Temporada 2010-11,22,22,28,6,4,19,12,Jornada 19
8,Deportivo,Temporada 2010-11,15,21,26,5,6,19,13,Jornada 19
9,Racing,Temporada 2010-11,15,20,26,5,5,19,14,Jornada 19
9,Osasuna,Temporada 2010-11,17,18,25,4,6,19,15,Jornada 19
12,Málaga,Temporada 2010-11,24,17,41,5,2,19,16,Jornada 19
9,Sporting,Temporada 2010-11,17,16,27,3,7,19,17,Jornada 19
9,Zaragoza,Temporada 2010-11,17,16,32,3,7,19,18,Jornada 19
12,Levante,Temporada 2010-11,19,15,30,4,3,19,19,Jornada 19
9,Almería,Temporada 2010-11,17,14,32,2,8,19,20,Jornada 19
1,Barcelona,Temporada 2010-11,64,55,11,18,1,20,1,Jornada 20
1,R. Madrid,Temporada 2010-11,48,51,17,16,3,20,2,Jornada 20
4,Villarreal,Temporada 2010-11,40,42,21,13,3,20,3,Jornada 20
4,Valencia,Temporada 2010-11,33,40,23,12,4,20,4,Jornada 20
7,Espanyol,Temporada 2010-11,28,37,26,12,1,20,5,Jornada 20
8,Athletic,Temporada 2010-11,32,32,31,10,2,20,6,Jornada 20
8,Atlético,Temporada 2010-11,31,30,24,9,3,20,7,Jornada 20
9,Sevilla,Temporada 2010-11,30,29,32,9,2,20,8,Jornada 20
9,Mallorca,Temporada 2010-11,23,27,25,8,3,20,9,Jornada 20
9,Getafe,Temporada 2010-11,29,27,32,8,3,20,10,Jornada 20
11,R. Sociedad,Temporada 2010-11,30,25,33,8,1,20,11,Jornada 20
10,Hércules,Temporada 2010-11,22,22,31,6,4,20,12,Jornada 20
9,Deportivo,Temporada 2010-11,15,21,27,5,6,20,13,Jornada 20
10,Racing,Temporada 2010-11,15,20,29,5,5,20,14,Jornada 20
9,Sporting,Temporada 2010-11,18,19,27,4,7,20,15,Jornada 20
9,Zaragoza,Temporada 2010-11,18,19,32,4,7,20,16,Jornada 20
10,Osasuna,Temporada 2010-11,19,18,28,4,6,20,17,Jornada 20
9,Almería,Temporada 2010-11,20,17,34,3,8,20,18,Jornada 20
13,Málaga,Temporada 2010-11,27,17,45,5,2,20,19,Jornada 20
13,Levante,Temporada 2010-11,20,15,34,4,3,20,20,Jornada 20
1,Barcelona,Temporada 2010-11,67,58,11,19,1,21,1,Jornada 21
2,R. Madrid,Temporada 2010-11,48,51,18,16,3,21,2,Jornada 21
4,Villarreal,Temporada 2010-11,41,45,21,14,3,21,3,Jornada 21
4,Valencia,Temporada 2010-11,34,41,24,12,5,21,4,Jornada 21
8,Espanyol,Temporada 2010-11,28,37,27,12,1,21,5,Jornada 21
8,Athletic,Temporada 2010-11,34,35,31,11,2,21,6,Jornada 21
9,Atlético,Temporada 2010-11,31,30,26,9,3,21,7,Jornada 21
9,Sevilla,Temporada 2010-11,33,30,35,9,3,21,8,Jornada 21
11,R. Sociedad,Temporada 2010-11,32,28,33,9,1,21,9,Jornada 21
10,Getafe,Temporada 2010-11,29,27,34,8,3,21,10,Jornada 21
10,Mallorca,Temporada 2010-11,23,27,29,8,3,21,11,Jornada 21
9,Sporting,Temporada 2010-11,22,22,27,5,7,21,12,Jornada 21
11,Hércules,Temporada 2010-11,22,22,34,6,4,21,13,Jornada 21
9,Deportivo,Temporada 2010-11,18,22,30,5,7,21,14,Jornada 21
1,Barcelona,Temporada 2010-11,51,43,9,14,1,16,1,Jornada 16
1,R. Madrid,Temporada 2010-11,39,41,12,13,2,16,2,Jornada 16
3,Villarreal,Temporada 2010-11,30,33,14,10,3,16,3,Jornada 16
4,Valencia,Temporada 2010-11,24,28,19,8,4,16,4,Jornada 16
6,Espanyol,Temporada 2010-11,18,28,22,9,1,16,5,Jornada 16
6,Atlético,Temporada 2010-11,27,26,19,8,2,16,6,Jornada 16
6,Getafe,Temporada 2010-11,26,26,22,8,2,16,7,Jornada 16
7,Athletic,Temporada 2010-11,25,25,27,8,1,16,8,Jornada 16
8,R. Sociedad,Temporada 2010-11,22,22,26,7,1,16,9,Jornada 16
7,Mallorca,Temporada 2010-11,16,21,20,6,3,16,10,Jornada 16
8,Sevilla,Temporada 2010-11,21,20,27,6,2,16,11,Jornada 16
7,Hércules,Temporada 2010-11,18,19,22,5,4,16,12,Jornada 16
6,Deportivo,Temporada 2010-11,13,18,19,4,6,16,13,Jornada 16
8,Racing,Temporada 2010-11,13,18,23,5,3,16,14,Jornada 16
9,Zaragoza,Temporada 2010-11,20,22,33,5,7,21,15,Jornada 21
10,Osasuna,Temporada 2010-11,20,21,28,5,6,21,16,Jornada 21
10,Racing,Temporada 2010-11,16,21,30,5,6,21,17,Jornada 21
13,Levante,Temporada 2010-11,22,18,34,5,3,21,18,Jornada 21
10,Almería,Temporada 2010-11,20,17,36,3,8,21,19,Jornada 21
14,Málaga,Temporada 2010-11,28,17,47,5,2,21,20,Jornada 21
7,Osasuna,Temporada 2010-11,15,17,20,4,5,16,15,Jornada 16
9,Levante,Temporada 2010-11,18,15,26,4,3,16,16,Jornada 16
7,Almería,Temporada 2010-11,15,13,25,2,7,16,17,Jornada 16
11,Málaga,Temporada 2010-11,20,13,35,4,1,16,18,Jornada 16
8,Sporting,Temporada 2010-11,13,12,24,2,6,16,19,Jornada 16
8,Zaragoza,Temporada 2010-11,14,10,27,1,7,16,20,Jornada 16
1,Barcelona,Temporada 2010-11,70,61,11,20,1,22,1,Jornada 22
2,R. Madrid,Temporada 2010-11,52,54,19,17,3,22,2,Jornada 22
5,Villarreal,Temporada 2010-11,41,45,22,14,3,22,3,Jornada 22
4,Valencia,Temporada 2010-11,36,44,24,13,5,22,4,Jornada 22
8,Athletic,Temporada 2010-11,37,38,31,12,2,22,5,Jornada 22
9,Espanyol,Temporada 2010-11,30,37,30,12,1,22,6,Jornada 22
9,Sevilla,Temporada 2010-11,33,31,35,9,4,22,7,Jornada 22
10,Atlético,Temporada 2010-11,31,30,29,9,3,22,8,Jornada 22
10,Getafe,Temporada 2010-11,33,30,35,9,3,22,9,Jornada 22
12,R. Sociedad,Temporada 2010-11,33,28,37,9,1,22,10,Jornada 22
10,Mallorca,Temporada 2010-11,24,28,30,8,4,22,11,Jornada 22
9,Zaragoza,Temporada 2010-11,21,23,34,5,8,22,12,Jornada 22
10,Sporting,Temporada 2010-11,22,22,30,5,7,22,13,Jornada 22
10,Osasuna,Temporada 2010-11,21,22,29,5,7,22,14,Jornada 22
12,Hércules,Temporada 2010-11,22,22,36,6,4,22,15,Jornada 22
10,Racing,Temporada 2010-11,17,22,31,5,7,22,16,Jornada 22
10,Deportivo,Temporada 2010-11,19,22,34,5,7,22,17,Jornada 22
13,Levante,Temporada 2010-11,23,21,34,6,3,22,18,Jornada 22
10,Almería,Temporada 2010-11,23,20,38,4,8,22,19,Jornada 22
14,Málaga,Temporada 2010-11,28,18,47,5,3,22,20,Jornada 22
1,Barcelona,Temporada 2010-11,76,68,13,22,2,25,1,Jornada 25
2,R. Madrid,Temporada 2010-11,55,61,19,19,4,25,2,Jornada 25
4,Valencia,Temporada 2010-11,40,51,26,15,6,25,3,Jornada 25
6,Villarreal,Temporada 2010-11,44,47,26,14,5,25,4,Jornada 25
11,Espanyol,Temporada 2010-11,34,40,36,13,1,25,5,Jornada 25
11,Athletic,Temporada 2010-11,39,38,36,12,2,25,6,Jornada 25
10,Sevilla,Temporada 2010-11,38,35,40,10,5,25,7,Jornada 25
11,Atlético,Temporada 2010-11,35,34,33,10,4,25,8,Jornada 25
13,R. Sociedad,Temporada 2010-11,36,34,41,11,1,25,9,Jornada 25
11,Getafe,Temporada 2010-11,35,32,38,9,5,25,10,Jornada 25
12,Mallorca,Temporada 2010-11,25,31,34,9,4,25,11,Jornada 25
10,Racing,Temporada 2010-11,23,29,35,7,8,25,12,Jornada 25
14,Levante,Temporada 2010-11,26,27,37,8,3,25,13,Jornada 25
10,Deportivo,Temporada 2010-11,21,27,35,6,9,25,14,Jornada 25
13,Hércules,Temporada 2010-11,24,26,38,7,5,25,15,Jornada 25
12,Osasuna,Temporada 2010-11,26,25,32,6,7,25,16,Jornada 25
10,Sporting,Temporada 2010-11,23,25,31,5,10,25,17,Jornada 25
11,Zaragoza,Temporada 2010-11,22,24,37,5,9,25,18,Jornada 25
14,Málaga,Temporada 2010-11,34,23,51,6,5,25,19,Jornada 25
12,Almería,Temporada 2010-11,25,21,43,4,9,25,20,Jornada 25
1,Barcelona,Temporada 2010-11,71,62,12,20,2,23,1,Jornada 23
2,R. Madrid,Temporada 2010-11,53,57,19,18,3,23,2,Jornada 23
4,Valencia,Temporada 2010-11,38,47,25,14,5,23,3,Jornada 23
6,Villarreal,Temporada 2010-11,41,45,23,14,3,23,4,Jornada 23
9,Athletic,Temporada 2010-11,37,38,32,12,2,23,5,Jornada 23
10,Espanyol,Temporada 2010-11,30,37,31,12,1,23,6,Jornada 23
10,Getafe,Temporada 2010-11,35,31,37,9,4,23,7,Jornada 23
10,Sevilla,Temporada 2010-11,35,31,38,9,4,23,8,Jornada 23
12,R. Sociedad,Temporada 2010-11,34,31,37,10,1,23,9,Jornada 23
10,Mallorca,Temporada 2010-11,25,31,30,9,4,23,10,Jornada 23
11,Atlético,Temporada 2010-11,32,30,31,9,3,23,11,Jornada 23
12,Hércules,Temporada 2010-11,24,25,37,7,4,23,12,Jornada 23
10,Racing,Temporada 2010-11,20,25,33,6,7,23,13,Jornada 23
10,Deportivo,Temporada 2010-11,20,25,34,6,7,23,14,Jornada 23
13,Levante,Temporada 2010-11,24,24,34,7,3,23,15,Jornada 23
10,Sporting,Temporada 2010-11,23,23,31,5,8,23,16,Jornada 23
10,Zaragoza,Temporada 2010-11,22,23,36,5,8,23,17,Jornada 23
11,Osasuna,Temporada 2010-11,21,22,30,5,7,23,18,Jornada 23
11,Almería,Temporada 2010-11,23,20,39,4,8,23,19,Jornada 23
14,Málaga,Temporada 2010-11,30,19,49,5,4,23,20,Jornada 23
1,Barcelona,Temporada 2010-11,78,74,13,24,2,27,1,Jornada 27
2,R. Madrid,Temporada 2010-11,65,67,20,21,4,27,2,Jornada 27
5,Valencia,Temporada 2010-11,42,54,28,16,6,27,3,Jornada 27
7,Villarreal,Temporada 2010-11,46,50,29,15,5,27,4,Jornada 27
12,Athletic,Temporada 2010-11,42,41,38,13,2,27,5,Jornada 27
13,Espanyol,Temporada 2010-11,35,40,39,13,1,27,6,Jornada 27
11,Sevilla,Temporada 2010-11,41,38,42,11,5,27,7,Jornada 27
11,Atlético,Temporada 2010-11,39,38,35,11,5,27,8,Jornada 27
14,R. Sociedad,Temporada 2010-11,38,35,44,11,2,27,9,Jornada 27
13,Mallorca,Temporada 2010-11,28,34,37,10,4,27,10,Jornada 27
12,Getafe,Temporada 2010-11,36,33,41,9,6,27,11,Jornada 27
14,Levante,Temporada 2010-11,28,31,38,9,4,27,12,Jornada 27
10,Deportivo,Temporada 2010-11,23,31,36,7,10,27,13,Jornada 27
11,Racing,Temporada 2010-11,25,30,39,7,9,27,14,Jornada 27
12,Osasuna,Temporada 2010-11,27,29,32,7,8,27,15,Jornada 27
1,Barcelona,Temporada 2010-11,77,71,13,23,2,26,1,Jornada 26
2,R. Madrid,Temporada 2010-11,62,64,19,20,4,26,2,Jornada 26
5,Valencia,Temporada 2010-11,40,51,27,15,6,26,3,Jornada 26
6,Villarreal,Temporada 2010-11,45,50,26,15,5,26,4,Jornada 26
12,Espanyol,Temporada 2010-11,35,40,38,13,1,26,5,Jornada 26
12,Athletic,Temporada 2010-11,40,38,38,12,2,26,6,Jornada 26
10,Sevilla,Temporada 2010-11,41,38,40,11,5,26,7,Jornada 26
11,Atlético,Temporada 2010-11,36,35,34,10,5,26,8,Jornada 26
13,R. Sociedad,Temporada 2010-11,37,35,42,11,2,26,9,Jornada 26
12,Mallorca,Temporada 2010-11,27,34,35,10,4,26,10,Jornada 26
11,Getafe,Temporada 2010-11,36,33,39,9,6,26,11,Jornada 26
10,Racing,Temporada 2010-11,24,30,36,7,9,26,12,Jornada 26
14,Levante,Temporada 2010-11,27,28,38,8,4,26,13,Jornada 26
10,Deportivo,Temporada 2010-11,21,28,35,6,10,26,14,Jornada 26
11,Sporting,Temporada 2010-11,25,28,34,6,10,27,16,Jornada 27
12,Zaragoza,Temporada 2010-11,24,27,39,6,9,27,17,Jornada 27
15,Hércules,Temporada 2010-11,25,26,41,7,5,27,18,Jornada 27
12,Almería,Temporada 2010-11,28,25,45,5,10,27,19,Jornada 27
16,Málaga,Temporada 2010-11,34,23,59,6,5,27,20,Jornada 27
11,Zaragoza,Temporada 2010-11,24,27,38,6,9,26,15,Jornada 26
12,Osasuna,Temporada 2010-11,26,26,32,6,8,26,16,Jornada 26
14,Hércules,Temporada 2010-11,24,26,39,7,5,26,17,Jornada 26
11,Sporting,Temporada 2010-11,23,25,34,5,10,26,18,Jornada 26
15,Málaga,Temporada 2010-11,34,23,58,6,5,26,19,Jornada 26
12,Almería,Temporada 2010-11,26,22,44,4,10,26,20,Jornada 26
1,Barcelona,Temporada 2010-11,73,65,13,21,2,24,1,Jornada 24
2,R. Madrid,Temporada 2010-11,55,60,19,19,3,24,2,Jornada 24
4,Valencia,Temporada 2010-11,38,48,25,14,6,24,3,Jornada 24
6,Villarreal,Temporada 2010-11,42,46,24,14,4,24,4,Jornada 24
10,Athletic,Temporada 2010-11,38,38,34,12,2,24,5,Jornada 24
11,Espanyol,Temporada 2010-11,30,37,35,12,1,24,6,Jornada 24
10,Sevilla,Temporada 2010-11,36,34,38,10,4,24,7,Jornada 24
12,R. Sociedad,Temporada 2010-11,35,34,37,11,1,24,8,Jornada 24
11,Atlético,Temporada 2010-11,33,33,31,10,3,24,9,Jornada 24
11,Getafe,Temporada 2010-11,35,31,38,9,4,24,10,Jornada 24
11,Mallorca,Temporada 2010-11,25,31,31,9,4,24,11,Jornada 24
10,Racing,Temporada 2010-11,21,28,33,7,7,24,12,Jornada 24
10,Deportivo,Temporada 2010-11,21,26,35,6,8,24,13,Jornada 24
11,Osasuna,Temporada 2010-11,25,25,30,6,7,24,14,Jornada 24
1,Barcelona,Temporada 2010-11,79,75,14,24,3,28,1,Jornada 28
2,R. Madrid,Temporada 2010-11,67,70,20,22,4,28,2,Jornada 28
6,Valencia,Temporada 2010-11,42,54,32,16,6,28,3,Jornada 28
7,Villarreal,Temporada 2010-11,47,51,30,15,6,28,4,Jornada 28
13,Espanyol,Temporada 2010-11,37,43,39,14,1,28,5,Jornada 28
12,Athletic,Temporada 2010-11,44,42,40,13,3,28,6,Jornada 28
11,Sevilla,Temporada 2010-11,42,39,43,11,6,28,7,Jornada 28
11,Atlético,Temporada 2010-11,41,39,37,11,6,28,8,Jornada 28
13,Mallorca,Temporada 2010-11,29,35,38,10,5,28,9,Jornada 28
15,R. Sociedad,Temporada 2010-11,38,35,46,11,2,28,10,Jornada 28
12,Getafe,Temporada 2010-11,38,34,43,9,7,28,11,Jornada 28
14,Levante,Temporada 2010-11,29,32,39,9,5,28,12,Jornada 28
12,Osasuna,Temporada 2010-11,30,32,33,8,8,28,13,Jornada 28
11,Deportivo,Temporada 2010-11,23,31,38,7,10,28,14,Jornada 28
13,Hércules,Temporada 2010-11,24,25,38,7,4,24,15,Jornada 24
10,Sporting,Temporada 2010-11,23,24,31,5,9,24,16,Jornada 24
14,Levante,Temporada 2010-11,24,24,36,7,3,24,17,Jornada 24
11,Zaragoza,Temporada 2010-11,22,23,37,5,8,24,18,Jornada 24
11,Almería,Temporada 2010-11,24,21,40,4,9,24,19,Jornada 24
14,Málaga,Temporada 2010-11,31,20,50,5,5,24,20,Jornada 24
12,Racing,Temporada 2010-11,26,30,42,7,9,28,15,Jornada 28
12,Zaragoza,Temporada 2010-11,28,30,39,7,9,28,16,Jornada 28
11,Sporting,Temporada 2010-11,26,29,35,6,11,28,17,Jornada 28
12,Almería,Temporada 2010-11,30,26,47,5,11,28,18,Jornada 28
16,Hércules,Temporada 2010-11,25,26,43,7,5,28,19,Jornada 28
16,Málaga,Temporada 2010-11,36,26,59,7,5,28,20,Jornada 28
1,Barcelona,Temporada 2010-11,81,78,15,25,3,29,1,Jornada 29
2,R. Madrid,Temporada 2010-11,69,73,21,23,4,29,2,Jornada 29
7,Villarreal,Temporada 2010-11,48,54,30,16,6,29,3,Jornada 29
7,Valencia,Temporada 2010-11,42,54,33,16,6,29,4,Jornada 29
14,Espanyol,Temporada 2010-11,37,43,41,14,1,29,5,Jornada 29
13,Athletic,Temporada 2010-11,44,42,41,13,3,29,6,Jornada 29
11,Sevilla,Temporada 2010-11,43,42,43,12,6,29,7,Jornada 29
12,Atlético,Temporada 2010-11,42,39,39,11,6,29,8,Jornada 29
13,Mallorca,Temporada 2010-11,30,38,38,11,5,29,9,Jornada 29
14,Levante,Temporada 2010-11,30,35,39,10,5,29,10,Jornada 29
12,Osasuna,Temporada 2010-11,34,35,33,9,8,29,11,Jornada 29
16,R. Sociedad,Temporada 2010-11,39,35,48,11,2,29,12,Jornada 29
13,Getafe,Temporada 2010-11,39,34,45,9,7,29,13,Jornada 29
12,Racing,Temporada 2010-11,28,33,43,8,9,29,14,Jornada 29
11,Sporting,Temporada 2010-11,27,32,35,7,11,29,15,Jornada 29
12,Deportivo,Temporada 2010-11,23,31,39,7,10,29,16,Jornada 29
13,Zaragoza,Temporada 2010-11,28,30,40,7,9,29,17,Jornada 29
16,Málaga,Temporada 2010-11,38,29,59,8,5,29,18,Jornada 29
